datetime,count
2012-09-01 13:00:00,404.24637977838637
2011-04-15 00:00:00,39.90929054467192
2011-04-17 02:00:00,54.80632412376136
2012-12-09 13:00:00,245.79629426456685
2011-08-02 15:00:00,203.0531594967241
2012-10-07 03:00:00,58.17958104355235
2011-12-02 13:00:00,191.64522593433153
2012-01-04 03:00:00,-36.47840743514703
2011-04-12 07:00:00,200.72921082859528
2011-03-03 13:00:00,55.643393719893325
2012-04-03 10:00:00,173.43111689235602
2012-03-03 21:00:00,203.6964895932611
2011-01-11 22:00:00,-15.865901221412543
2011-07-06 06:00:00,140.23268551079715
2011-02-16 17:00:00,292.88165980508813
2012-04-07 15:00:00,413.63596877685876
2012-09-02 13:00:00,326.94133653564074
2012-10-17 12:00:00,311.4592450853862
2012-05-12 07:00:00,89.30937567165829
2011-04-04 10:00:00,76.43081994878636
2011-09-13 11:00:00,159.87789749418323
2012-12-04 13:00:00,253.49266561041912
2011-11-15 20:00:00,226.8207221013867
2012-12-12 16:00:00,326.7235370891949
2011-08-11 23:00:00,144.9287744372326
2011-06-10 09:00:00,233.2733224972399
2012-11-09 13:00:00,276.0750720478267
2012-03-08 02:00:00,-9.228732695746423
2011-11-10 05:00:00,-16.148009678007163
2012-03-17 16:00:00,421.2341697615295
2012-05-14 19:00:00,330.9464532237221
2012-06-18 04:00:00,6.1781544569764435
2011-09-17 17:00:00,283.6099290207366
2011-02-08 12:00:00,52.9116108780234
2011-06-18 10:00:00,264.01279512911
2012-01-09 09:00:00,186.74497333087922
2012-11-17 22:00:00,173.96417801356094
2012-02-17 14:00:00,161.0336912014917
2012-01-13 01:00:00,-3.067051613589726
2011-02-13 21:00:00,99.17027594573923
2011-12-13 13:00:00,119.20419301203918
2012-11-02 11:00:00,202.51092880424085
2011-09-05 12:00:00,289.4882844802117
2012-08-02 08:00:00,827.2479256981273
2011-12-06 20:00:00,80.74556827523543
2012-08-17 03:00:00,20.41424961625175
2012-01-15 01:00:00,59.21558767648298
2011-08-19 11:00:00,158.8669886523435
2011-02-02 21:00:00,47.882156447742304
2011-03-19 05:00:00,50.876176045500564
2012-08-03 10:00:00,231.27154647692163
2012-03-16 13:00:00,217.83080813132642
2012-08-14 03:00:00,12.047576482925038
2012-05-13 10:00:00,303.37257333761875
2011-08-05 22:00:00,176.37248999538818
2012-12-11 06:00:00,92.1560084961074
2011-01-13 05:00:00,-30.876550874990095
2012-12-01 13:00:00,436.515254566701
2011-06-17 09:00:00,244.78475223523506
2012-05-05 12:00:00,442.8205938185416
2011-10-19 11:00:00,119.8300950964285
2011-02-04 01:00:00,-29.26200759288284
2012-03-13 12:00:00,229.42174915874187
2011-10-12 21:00:00,75.52970869332682
2012-10-19 11:00:00,242.97826466043645
2011-05-16 15:00:00,157.21523275412872
2012-04-08 01:00:00,112.12609796389492
2012-04-12 04:00:00,-22.455669460029057
2011-06-12 03:00:00,60.27220757711531
2011-09-15 11:00:00,156.65117365024628
2012-09-17 10:00:00,161.15975750067858
2012-08-07 17:00:00,873.1736252060916
2012-07-19 01:00:00,49.53576597036681
2011-12-11 23:00:00,22.48251936278856
2011-01-08 16:00:00,102.19533158791972
2012-08-07 12:00:00,264.33020956924406
2012-03-16 12:00:00,227.51474203152225
2011-10-11 21:00:00,185.02132273893235
2012-04-08 21:00:00,151.78757891912966
2011-06-13 05:00:00,28.49740817804935
2011-11-08 21:00:00,168.785221400794
2012-05-08 22:00:00,158.97247790234334
2011-04-11 20:00:00,161.99422685119634
2011-03-14 03:00:00,-37.60940484938483
2011-09-17 06:00:00,48.549036869940785
2012-04-18 08:00:00,638.4013655193291
2012-10-04 17:00:00,925.4115789716161
2012-02-14 13:00:00,190.0660705457946
2012-12-01 04:00:00,-9.331235837188885
2011-11-18 12:00:00,155.6476781216384
2012-10-10 01:00:00,-7.4148875853354355
2012-10-01 19:00:00,554.3613539739063
2011-07-12 23:00:00,111.47651865369333
2011-09-14 02:00:00,3.349573584270395
2011-06-19 08:00:00,124.01959558342904
2012-10-17 10:00:00,189.32616844174268
2011-09-08 20:00:00,92.74974313337249
2011-03-07 01:00:00,-65.58650704232241
2011-09-03 10:00:00,250.04621120590298
2011-05-01 23:00:00,119.83819567274952
2012-09-16 11:00:00,492.44763587086396
2012-10-11 04:00:00,8.85597504942755
2012-02-19 22:00:00,66.87090759668455
2012-03-14 15:00:00,266.16543453991073
2011-03-04 22:00:00,10.426463139647378
2012-04-02 14:00:00,173.17108726773895
2012-10-08 16:00:00,385.3382854105761
2012-10-03 21:00:00,243.34673657700404
2012-09-15 18:00:00,507.62097303434604
2011-12-17 00:00:00,69.53393481384225
2011-03-15 18:00:00,209.70895680093037
2012-01-07 12:00:00,359.05048269045864
2012-06-10 18:00:00,463.5705934845717
2011-03-03 14:00:00,52.70669562939598
2011-01-13 04:00:00,-29.600165697991336
2012-08-14 15:00:00,272.9416760782798
2011-09-03 09:00:00,189.28322320224095
2012-12-19 01:00:00,-27.001730335989038
2012-03-09 19:00:00,263.8016117509433
2011-05-19 10:00:00,99.36163209308971
2012-11-11 01:00:00,104.82602537056727
2011-06-16 19:00:00,304.15559981069345
2012-03-02 22:00:00,46.36781661854189
2011-02-18 09:00:00,158.2532954541765
2012-04-11 19:00:00,404.12600560596854
2011-04-16 03:00:00,19.13909900816701
2011-08-15 20:00:00,282.3136327220776
2011-04-11 05:00:00,-11.487791388363213
2012-07-10 03:00:00,17.846929385756653
2012-11-07 08:00:00,627.71971844112
2012-12-10 01:00:00,-49.00272243267456
2011-10-14 05:00:00,10.787568727545297
2011-10-13 06:00:00,45.931773356790046
2012-01-13 15:00:00,131.554344306637
2011-04-06 21:00:00,103.61976935421038
2012-01-04 09:00:00,155.98084402886
2012-09-02 09:00:00,219.75475752580255
2012-06-18 01:00:00,-0.6821237388625434
2011-05-13 20:00:00,137.5886463267564
2012-09-04 10:00:00,168.94969156389632
2012-01-06 02:00:00,-28.860722580244705
2011-01-02 10:00:00,71.42551007229622
2012-05-15 19:00:00,529.5064963976192
2012-11-01 20:00:00,308.70725135445946
2012-01-09 23:00:00,21.93091574176623
2011-08-05 10:00:00,157.89835647692226
2012-05-17 18:00:00,867.4793959746498
2011-10-01 15:00:00,203.62022831044484
2011-11-05 00:00:00,76.75620415859429
2011-01-02 00:00:00,39.424314161902934
2012-05-13 17:00:00,397.95245268816444
2012-11-04 08:00:00,149.99103626538863
2011-02-19 14:00:00,168.8499977953349
2011-02-10 21:00:00,54.5771267059524
2011-10-18 04:00:00,-18.479779716259863
2011-01-03 17:00:00,157.81158588302614
2011-06-12 05:00:00,42.55427919559954
2011-03-06 23:00:00,-11.012554586213142
2011-10-06 04:00:00,-1.6971662997204078
2011-02-05 09:00:00,7.607111921079923
2011-10-13 17:00:00,495.6391226260217
2011-05-07 22:00:00,159.31620575367688
2012-05-04 18:00:00,662.8206842098848
2011-12-14 01:00:00,-46.38036963529335
2011-04-12 06:00:00,62.7063590793748
2011-01-11 13:00:00,25.00544071957757
2012-09-01 11:00:00,392.62667624613977
2011-08-01 21:00:00,219.04974955325716
2012-08-10 01:00:00,59.983430908901575
2012-09-11 22:00:00,224.3540764380327
2012-02-16 12:00:00,28.991449706981456
2012-08-04 04:00:00,68.59472552369438
2011-05-14 01:00:00,94.36576119572251
2011-06-04 19:00:00,313.2296551769049
2012-02-01 07:00:00,219.8975318141308
2012-09-17 14:00:00,247.36551855619604
2012-04-12 02:00:00,-17.653231479040485
2012-11-06 16:00:00,406.95664540603264
2012-07-12 14:00:00,242.2901918503628
2011-11-02 18:00:00,489.0889393260505
2011-05-05 02:00:00,-23.4154131063583
2012-08-16 02:00:00,27.135564271785576
2011-02-08 08:00:00,235.99548320069155
2011-03-17 02:00:00,-30.651328683431316
2012-01-05 15:00:00,134.8967473995014
2011-04-05 09:00:00,17.690911721720987
2012-05-14 21:00:00,165.24814332416545
2012-07-15 21:00:00,249.0316897358504
2012-11-02 16:00:00,418.42256631319566
2012-12-08 12:00:00,410.53728607438444
2012-11-19 03:00:00,-17.54908001785501
2011-12-13 01:00:00,-61.25373406841153
2011-03-10 12:00:00,55.22702689693225
2012-01-07 04:00:00,39.81022985884059
2011-08-09 11:00:00,134.35913698079057
2011-11-13 14:00:00,359.5372162400546
2011-11-19 17:00:00,233.84414213730503
2012-09-09 13:00:00,633.4396434470186
2012-03-15 14:00:00,242.77286020026574
2012-02-18 03:00:00,33.383794236408605
2011-10-07 22:00:00,137.73064971502248
2012-11-14 06:00:00,125.2954271531032
2012-03-09 11:00:00,184.6827721910874
2011-06-01 06:00:00,141.40771779852696
2011-07-13 19:00:00,399.88956703211716
2012-10-12 09:00:00,437.9861857236784
2011-02-07 15:00:00,47.67732541096904
2011-06-19 11:00:00,336.35067886525957
2011-05-04 11:00:00,49.21969974958666
2011-08-16 18:00:00,620.7204920090967
2011-09-07 13:00:00,12.1565145667104
2012-05-07 14:00:00,224.5256065988149
2012-04-07 04:00:00,39.79405632934043
2011-03-19 23:00:00,75.05958426970584
2011-12-03 07:00:00,8.667938745831947
2012-12-15 07:00:00,40.996819441205545
2012-08-18 09:00:00,294.6897749103398
2012-01-07 16:00:00,375.2531452290719
2012-09-06 11:00:00,75.93159336328257
2011-06-15 17:00:00,673.873659819754
2011-07-14 18:00:00,584.7844311234701
2012-08-18 08:00:00,233.65262163340782
2012-08-18 16:00:00,486.33360072011845
2012-01-08 12:00:00,353.187338285532
2012-05-19 13:00:00,499.76902433894963
2012-09-02 01:00:00,111.76422200621
2012-07-19 11:00:00,226.6793277950687
2011-03-04 21:00:00,38.20486941143194
2012-08-19 10:00:00,384.49740696451073
2012-06-12 13:00:00,65.74800345222286
2012-11-11 12:00:00,490.2781031725923
2012-04-17 21:00:00,325.26311792751653
2012-03-05 17:00:00,406.55105362800356
2011-11-18 14:00:00,136.09295927823842
2011-06-05 10:00:00,238.44234829298313
2011-12-14 20:00:00,155.1499895073758
2011-08-05 04:00:00,10.18412119662482
